197.26, 5.7, 0
212.92, 5.9, 0
201.35, 5.9, 0
222.84, 6.0, 0
212.46, 6.1, 0
193.38, 5.9, 0
194.54, 5.8, 0
179.24, 6.0, 0
167.76, 5.7, 0
192.43, 6.0, 0
191.01, 5.9, 0
167.61, 6.0, 0
192.47, 6.0, 0
194.19, 6.0, 0
253.59, 5.9, 0
227.84, 6.0, 0
201.33, 5.9, 0
167.92, 5.8, 0
199.84, 5.9, 0
207.61, 5.8, 0
187.74, 5.7, 0
208.70, 5.8, 0
195.82, 6.1, 0
221.81, 5.9, 0
186.95, 6.0, 0
223.40, 5.9, 0
194.53, 5.9, 0
225.26, 5.9, 0
183.61, 5.8, 0
195.79, 5.8, 0
204.50, 5.9, 0
185.71, 5.9, 0
214.25, 5.8, 0
209.36, 5.9, 0
203.21, 6.0, 0
195.91, 6.1, 0
176.35, 5.7, 0
234.24, 5.7, 0
201.85, 5.9, 0
190.32, 6.0, 0
212.62, 5.8, 0
216.28, 5.9, 0
193.69, 5.9, 0
212.92, 5.9, 0
225.54, 6.1, 0
175.27, 5.9, 0
207.63, 6.0, 0
181.96, 5.9, 0
200.24, 5.9, 0
214.32, 5.8, 0
211.17, 6.0, 0
187.54, 5.9, 0
161.13, 6.1, 0
181.37, 5.9, 0
201.25, 6.0, 0
188.49, 5.9, 0
204.14, 6.0, 0
184.69, 5.8, 0
193.09, 5.8, 0
180.38, 5.9, 0
203.47, 5.9, 0
157.40, 5.9, 0
225.39, 6.0, 0
167.96, 5.8, 0
175.61, 5.9, 0
193.20, 5.7, 0
215.87, 5.9, 0
189.93, 5.9, 0
211.97, 5.9, 0
161.06, 5.9, 0
189.14, 5.9, 0
193.03, 6.1, 0
189.54, 5.8, 0
201.49, 5.9, 0
193.79, 5.9, 0
184.21, 6.0, 0
221.23, 5.8, 0
209.03, 5.8, 0
190.34, 6.0, 0
231.50, 6.0, 0
198.57, 5.9, 0
194.86, 5.9, 0
228.55, 5.9, 0
203.38, 5.9, 0
202.11, 6.0, 0
218.87, 6.1, 0
177.47, 5.9, 0
193.48, 5.8, 0
202.34, 6.1, 0
227.41, 5.9, 0
208.66, 5.8, 0
216.87, 6.0, 0
224.43, 6.0, 0
203.00, 5.9, 0
177.68, 6.0, 0
197.07, 5.8, 0
204.73, 6.0, 0
176.94, 5.8, 0
193.46, 5.8, 0
205.93, 5.8, 0
199.43, 5.7, 0
157.65, 5.9, 0
199.29, 6.0, 0
211.50, 5.9, 0
200.80, 5.9, 0
164.04, 5.9, 0
185.07, 5.8, 0
186.72, 5.9, 0
197.04, 5.9, 0
205.88, 5.9, 0
180.00, 5.8, 0
168.24, 5.9, 0
213.02, 6.0, 0
218.56, 5.9, 0
191.25, 5.9, 0
189.26, 6.0, 0
174.85, 5.8, 0
133.74, 6.0, 0
133.13, 6.1, 0
200.19, 5.9, 0
190.56, 5.9, 0
170.10, 5.9, 0
186.99, 5.8, 0
239.01, 6.0, 0
202.15, 6.0, 0
223.34, 6.0, 0
219.40, 5.8, 0
235.23, 6.0, 0
203.93, 5.8, 0
192.35, 5.9, 0
180.34, 5.9, 0
233.96, 6.0, 0
213.36, 5.8, 0
207.15, 5.9, 0
184.68, 6.0, 0
172.29, 5.9, 0
199.81, 5.9, 0
194.48, 5.9, 0
180.07, 6.0, 0
194.38, 5.9, 0
172.98, 5.9, 0
199.45, 5.9, 0
196.02, 6.1, 0
187.06, 5.9, 0
188.76, 6.0, 0
211.26, 5.8, 0
173.61, 6.0, 0
187.14, 5.7, 0
157.48, 5.9, 0
204.54, 6.0, 0
193.00, 5.8, 0
191.66, 6.0, 0
194.77, 5.8, 0
203.31, 5.9, 0
207.01, 5.7, 0
185.14, 6.0, 0
229.11, 5.8, 0
182.64, 5.9, 0
233.96, 5.8, 0
179.80, 6.0, 0
222.78, 5.9, 0
193.11, 6.0, 0
208.12, 5.8, 0
200.66, 6.1, 0
186.84, 5.9, 0
184.78, 6.0, 0
195.42, 5.7, 0
173.50, 5.8, 0
202.61, 5.9, 0
211.25, 5.8, 0
167.71, 5.9, 0
169.49, 6.1, 0
187.03, 5.8, 0
194.59, 5.8, 0
181.82, 5.9, 0
207.07, 6.0, 0
220.03, 5.9, 0
234.34, 5.8, 0
202.81, 6.0, 0
166.76, 5.9, 0
175.31, 6.0, 0
223.86, 5.9, 0
170.42, 5.8, 0
188.55, 5.9, 0
183.80, 6.2, 0
222.29, 5.6, 0
223.57, 5.9, 0
218.23, 6.0, 0
167.27, 6.0, 0
251.21, 5.8, 0
190.46, 6.1, 0
195.02, 5.8, 0
196.24, 5.9, 0
195.73, 6.0, 0
138.04, 6.1, 0
165.55, 6.1, 0
181.01, 5.8, 0
193.88, 6.0, 0
194.45, 5.7, 0
180.00, 5.9, 0
165.77, 5.8, 0
188.58, 5.8, 0
207.58, 5.9, 0
197.29, 5.9, 0
206.75, 5.8, 0
187.97, 5.9, 0
196.26, 6.0, 0
218.74, 6.0, 0
207.22, 5.9, 0
212.41, 5.7, 0
209.87, 5.8, 0
193.81, 5.8, 0
216.53, 5.7, 0
184.16, 6.0, 0
158.38, 5.9, 0
196.54, 6.0, 0
211.75, 5.9, 0
220.54, 6.0, 0
184.31, 5.8, 0
171.23, 5.9, 0
168.88, 5.8, 0
199.37, 5.9, 0
192.92, 6.0, 0
175.85, 5.8, 0
167.65, 5.7, 0
193.38, 6.0, 0
195.23, 5.6, 0
197.97, 5.8, 0
181.22, 6.1, 0
193.42, 6.0, 0
202.96, 5.7, 0
171.80, 5.9, 0
187.10, 5.9, 0
178.58, 5.9, 0
176.82, 5.9, 0
213.83, 5.9, 0
199.57, 5.9, 0
193.85, 6.1, 0
179.43, 5.9, 0
188.35, 5.9, 0
210.31, 6.0, 0
197.08, 5.8, 0
225.47, 5.9, 0
181.88, 5.9, 0
204.63, 5.7, 0
173.10, 6.0, 0
181.89, 5.9, 0
183.92, 6.0, 0
212.42, 5.9, 0
183.42, 5.8, 0
223.88, 6.0, 0
179.22, 5.8, 0
191.04, 5.9, 0
211.43, 5.9, 0
182.50, 5.9, 0
182.44, 5.7, 0
190.47, 5.9, 0
205.81, 5.9, 0
215.76, 5.9, 0
189.79, 5.7, 0
178.58, 5.8, 0
186.16, 5.9, 0
218.23, 6.2, 0
177.65, 5.9, 0
187.76, 5.8, 0
188.22, 6.0, 0
210.26, 6.0, 0
199.64, 5.9, 0
181.51, 5.9, 0
205.16, 5.9, 0
196.88, 5.8, 0
206.67, 6.1, 0
169.05, 6.1, 0
207.14, 5.9, 0
189.77, 5.9, 0
241.11, 5.8, 0
227.74, 5.9, 0
204.53, 6.0, 0
180.55, 5.8, 0
176.85, 5.8, 0
219.55, 6.0, 0
200.50, 5.8, 0
215.67, 6.1, 0
204.07, 5.9, 0
232.00, 5.8, 0
188.78, 6.0, 0
183.01, 6.0, 0
178.57, 5.8, 0
166.63, 5.9, 0
185.52, 5.9, 0
213.46, 5.8, 0
196.82, 5.8, 0
175.74, 6.1, 0
178.00, 6.0, 0
193.08, 5.6, 0
194.57, 5.8, 0
224.96, 6.0, 0
193.39, 6.1, 0
195.16, 6.0, 0
217.27, 6.2, 0
175.84, 5.9, 0
184.72, 5.8, 0
147.08, 6.2, 0
175.75, 6.0, 0
167.75, 5.8, 0
203.63, 5.7, 0
192.49, 6.0, 0
219.26, 5.9, 0
204.27, 5.8, 0
179.17, 5.9, 0
175.65, 5.9, 0
185.71, 6.0, 0
169.73, 5.9, 0
176.55, 5.8, 0
214.03, 5.9, 0
229.57, 5.9, 0
212.58, 5.8, 0
217.25, 6.0, 0
167.04, 5.9, 0
203.60, 5.9, 0
192.08, 6.0, 0
181.59, 6.0, 0
234.40, 6.0, 0
219.51, 6.0, 0
186.32, 6.0, 0
203.98, 5.8, 0
177.02, 6.0, 0
189.58, 5.9, 0
187.60, 5.8, 0
211.07, 6.0, 0
196.72, 5.8, 0
206.67, 5.9, 0
161.24, 5.8, 0
184.57, 5.8, 0
205.60, 5.8, 0
204.65, 5.7, 0
195.76, 6.0, 0
201.74, 6.0, 0
196.40, 6.1, 0
190.19, 5.8, 0
195.81, 5.8, 0
208.36, 5.9, 0
201.61, 5.9, 0
204.41, 5.8, 0
206.03, 5.9, 0
221.06, 5.9, 0
216.79, 5.9, 0
206.06, 5.9, 0
192.90, 5.8, 0
200.95, 5.9, 0
153.76, 5.9, 0
205.78, 5.8, 0
207.62, 5.9, 0
251.52, 6.0, 0
196.14, 5.9, 0
203.02, 6.0, 0
186.64, 5.6, 0
209.94, 5.9, 0
214.91, 5.9, 0
161.26, 5.9, 0
208.37, 5.8, 0
172.66, 6.0, 0
183.58, 6.1, 0
148.55, 5.9, 0
174.33, 5.9, 0
212.65, 5.7, 0
219.52, 6.0, 0
187.39, 6.0, 0
157.61, 5.9, 0
173.63, 5.9, 0
202.69, 5.9, 0
213.10, 5.8, 0
205.69, 5.9, 0
216.34, 6.0, 0
206.59, 5.9, 0
169.59, 5.8, 0
184.32, 5.8, 0
185.79, 5.9, 0
190.31, 5.9, 0
156.04, 6.0, 0
185.35, 5.7, 0
202.73, 5.8, 0
177.04, 5.9, 0
222.85, 5.9, 0
150.21, 6.1, 0
173.86, 6.0, 0
219.93, 5.7, 0
171.41, 6.1, 0
221.10, 5.9, 0
226.84, 5.8, 0
171.91, 5.9, 0
218.90, 5.9, 0
220.98, 6.0, 0
212.20, 5.9, 0
202.28, 5.8, 0
202.90, 6.0, 0
243.89, 6.0, 0
184.58, 5.9, 0
195.77, 5.9, 0
176.24, 5.9, 0
201.33, 6.0, 0
184.51, 5.9, 0
185.50, 6.0, 0
182.11, 5.9, 0
190.08, 6.0, 0
237.10, 5.9, 0
195.05, 5.9, 0
217.38, 5.9, 0
152.97, 6.0, 0
176.69, 6.1, 0
167.03, 5.9, 0
224.79, 6.0, 0
192.97, 5.9, 0
197.45, 5.8, 0
148.79, 5.7, 0
175.13, 6.0, 0
224.57, 5.8, 0
192.74, 5.9, 0
218.41, 6.0, 0
178.64, 6.0, 0
205.51, 6.1, 0
215.17, 6.1, 0
234.10, 6.0, 0
209.91, 5.8, 0
218.11, 6.0, 0
195.01, 5.9, 0
206.24, 5.9, 0
197.28, 5.7, 0
176.17, 5.9, 0
187.10, 5.9, 0
169.34, 5.8, 0
216.84, 5.8, 0
180.02, 5.9, 0
145.24, 5.9, 0
210.17, 5.9, 0
207.73, 6.0, 0
168.03, 5.9, 0
179.62, 6.0, 0
218.45, 5.8, 0
204.36, 6.0, 0
251.61, 6.0, 0
184.74, 5.9, 0
226.43, 5.8, 0
171.43, 5.8, 0
173.88, 5.9, 0
180.42, 5.9, 0
200.73, 5.9, 0
199.69, 5.7, 0
184.44, 6.0, 0
217.43, 5.9, 0
217.47, 6.0, 0
178.52, 6.1, 0
172.75, 5.9, 0
221.96, 5.7, 0
217.60, 6.0, 0
196.02, 5.9, 0
208.68, 5.8, 0
165.77, 5.9, 0
200.08, 5.7, 0
198.69, 5.9, 0
205.04, 5.9, 0
154.44, 6.0, 0
203.02, 5.7, 0
172.15, 5.9, 0
194.23, 5.9, 0
186.64, 5.9, 0
184.61, 6.1, 0
197.17, 6.0, 0
208.67, 5.9, 0
194.19, 5.9, 0
160.63, 5.9, 0
184.70, 6.0, 0
213.27, 6.0, 0
210.84, 5.8, 0
202.80, 6.0, 0
158.26, 6.0, 0
211.09, 5.9, 0
203.54, 5.8, 0
186.41, 5.9, 0
182.08, 5.7, 0
186.56, 5.8, 0
167.96, 6.0, 0
184.88, 5.7, 0
209.69, 5.8, 0
220.04, 6.0, 0
239.63, 5.8, 0
239.24, 5.9, 0
217.55, 5.9, 0
193.32, 6.0, 0
168.22, 5.9, 0
199.04, 6.0, 0
175.52, 5.9, 0
200.96, 5.9, 0
171.04, 6.0, 0
189.38, 5.7, 0
191.55, 5.9, 0
206.63, 5.9, 0
181.55, 5.9, 0
170.71, 5.9, 0
201.43, 6.0, 0
205.95, 6.0, 0
232.00, 5.8, 0
204.31, 5.9, 0
236.08, 5.9, 0
208.05, 6.0, 0
208.42, 5.8, 0
226.00, 5.8, 0
201.79, 5.9, 0
225.00, 5.9, 0
198.16, 5.9, 0
181.56, 5.8, 0
208.29, 5.9, 0
201.42, 5.9, 0
223.74, 5.9, 0
228.46, 5.9, 0
194.45, 5.9, 0
200.99, 5.9, 0
149.69, 5.9, 0
185.95, 5.9, 0
190.44, 5.9, 0
221.51, 5.8, 0
148.63, 5.8, 0
168.69, 5.7, 0
200.65, 6.0, 0
172.41, 6.0, 0
210.96, 5.8, 0
218.62, 6.0, 0
212.51, 6.2, 0
195.47, 6.0, 0
222.81, 5.8, 0
186.01, 6.1, 0
203.49, 5.8, 0
187.79, 5.9, 0
213.60, 6.0, 0
200.60, 5.8, 0
217.74, 6.0, 0
214.28, 6.0, 0
195.36, 6.0, 0
198.03, 6.0, 0
200.76, 5.9, 0
194.53, 5.8, 0
170.53, 5.9, 0
196.21, 5.8, 0
188.02, 5.9, 0
193.18, 5.9, 0
212.46, 5.9, 0
177.98, 5.8, 0
168.97, 5.9, 0
174.25, 6.0, 0
189.78, 5.8, 0
205.17, 6.0, 0
191.22, 6.1, 0
209.14, 5.8, 0
188.00, 5.9, 0
201.79, 6.0, 0
209.79, 6.0, 0
200.43, 5.8, 0
224.07, 6.1, 0
195.42, 6.0, 0
186.61, 6.0, 0
214.45, 5.9, 0
181.35, 5.9, 0
223.88, 6.0, 0
197.69, 5.8, 0
235.29, 5.9, 0
178.84, 5.9, 0
222.03, 6.2, 0
197.40, 5.9, 0
175.05, 5.9, 0
201.99, 5.8, 0
177.43, 6.0, 0
241.39, 5.9, 0
170.94, 5.8, 0
190.74, 6.1, 0
221.70, 5.9, 0
178.25, 5.8, 0
191.18, 5.9, 0
155.86, 5.9, 0
201.51, 5.9, 0
197.96, 6.1, 0
182.36, 5.9, 0
209.74, 6.0, 0
193.70, 5.9, 0
204.39, 5.8, 0
214.57, 5.9, 0
184.66, 5.9, 0
251.62, 5.8, 0
178.25, 6.1, 0
188.04, 5.9, 0
227.34, 6.0, 0
199.02, 6.0, 0
212.43, 6.0, 0
170.48, 5.8, 0
201.55, 5.9, 0
191.53, 5.8, 0
195.73, 5.8, 0
188.05, 6.0, 0
185.75, 6.0, 0
215.69, 5.8, 0
192.50, 5.8, 0
205.74, 5.9, 0
227.45, 5.8, 0
170.18, 5.8, 0
204.69, 5.8, 0
198.33, 5.8, 0
194.27, 5.8, 0
191.70, 6.0, 0
187.03, 5.9, 0
190.63, 5.8, 0
204.47, 6.0, 0
154.17, 5.9, 0
187.72, 5.9, 0
209.79, 5.9, 0
218.07, 6.0, 0
196.17, 6.0, 0
209.45, 6.0, 0
208.28, 5.9, 0
197.42, 5.9, 0
145.42, 5.8, 0
186.19, 5.9, 0
185.74, 5.8, 0
204.80, 5.8, 0
198.79, 5.9, 0
196.51, 5.8, 0
188.70, 5.8, 0
206.28, 6.1, 0
197.64, 6.0, 0
232.48, 6.0, 0
182.56, 5.8, 0
215.39, 5.9, 0
194.35, 5.8, 0
177.96, 5.8, 0
217.77, 5.6, 0
192.33, 5.9, 0
209.69, 5.7, 0
158.89, 5.7, 0
198.16, 5.8, 0
204.67, 5.9, 0
186.56, 5.9, 0
197.58, 6.0, 0
213.03, 5.9, 0
189.14, 5.9, 0
162.91, 5.9, 0
218.49, 6.1, 0
188.69, 6.0, 0
198.92, 6.1, 0
186.15, 5.8, 0
188.15, 5.8, 0
235.51, 5.9, 0
172.63, 5.8, 0
212.68, 5.8, 0
215.24, 5.9, 0
185.14, 5.9, 0
215.40, 5.9, 0
215.95, 5.9, 0
185.64, 5.9, 0
187.83, 6.0, 0
220.81, 5.9, 0
205.71, 6.0, 0
168.59, 5.8, 0
172.47, 5.9, 0
181.14, 5.9, 0
209.24, 5.9, 0
224.61, 5.8, 0
233.12, 5.7, 0
178.70, 5.8, 0
175.03, 5.9, 0
237.40, 5.9, 0
220.84, 5.8, 0
212.47, 6.0, 0
217.87, 5.9, 0
172.59, 5.8, 0
194.36, 6.1, 0
214.58, 6.0, 0
192.01, 6.0, 0
220.27, 5.8, 0
184.41, 6.0, 0
196.50, 6.1, 0
219.39, 5.9, 0
201.72, 5.8, 0
214.60, 5.8, 0
208.23, 5.9, 0
197.72, 5.8, 0
207.31, 6.0, 0
199.89, 6.1, 0
191.67, 5.9, 0
186.83, 5.9, 0
189.45, 5.8, 0
236.15, 5.9, 0
206.85, 5.9, 0
194.26, 6.0, 0
192.92, 5.9, 0
212.96, 5.9, 0
219.98, 5.9, 0
211.51, 5.9, 0
185.63, 5.9, 0
229.80, 5.9, 0
225.91, 5.8, 0
206.43, 6.0, 0
194.98, 5.7, 0
210.14, 6.0, 0
203.33, 6.0, 0
181.42, 5.8, 0
210.52, 6.0, 0
209.00, 5.8, 0
187.33, 6.0, 0
231.15, 5.8, 0
195.96, 6.0, 0
192.69, 5.9, 0
192.92, 5.9, 0
200.52, 5.9, 0
174.46, 5.9, 0
201.49, 6.0, 0
185.85, 5.9, 0
227.61, 5.9, 0
203.05, 5.8, 0
181.52, 5.8, 0
181.66, 6.0, 0
191.90, 5.7, 0
195.11, 6.0, 0
215.44, 5.7, 0
184.11, 5.9, 0
196.80, 6.0, 0
193.47, 5.9, 0
202.24, 5.7, 0
188.32, 5.8, 0
172.65, 6.0, 0
163.07, 5.8, 0
141.16, 5.9, 0
212.23, 5.7, 0
206.99, 5.9, 0
215.61, 6.0, 0
195.65, 6.1, 0
194.53, 5.9, 0
212.03, 5.7, 0
199.78, 5.8, 0
205.24, 5.9, 0
177.09, 5.9, 0
217.59, 6.0, 0
185.45, 5.9, 0
189.01, 6.0, 0
185.56, 5.8, 0
189.08, 6.0, 0
221.16, 5.7, 0
228.88, 5.8, 0
176.96, 6.0, 0
205.31, 5.8, 0
237.94, 5.9, 0
199.06, 5.9, 0
196.79, 6.0, 0
180.87, 5.9, 0
221.15, 6.0, 0
238.45, 6.0, 0
176.47, 5.9, 0
192.03, 5.9, 0
207.32, 5.9, 0
192.32, 6.1, 0
196.30, 5.9, 0
169.44, 5.6, 0
196.10, 5.8, 0
181.90, 5.8, 0
209.00, 6.2, 0
193.66, 5.8, 0
192.97, 6.0, 0
182.44, 6.1, 0
163.38, 6.0, 0
203.99, 6.0, 0
191.20, 5.9, 0
229.04, 5.8, 0
216.74, 5.9, 0
161.22, 6.0, 0
210.04, 5.9, 0
214.71, 5.9, 0
144.27, 6.0, 0
183.77, 5.9, 0
201.43, 5.9, 0
198.19, 6.0, 0
171.51, 5.8, 0
201.29, 5.9, 0
194.07, 6.0, 0
215.01, 6.0, 0
206.14, 6.0, 0
205.21, 6.0, 0
165.84, 6.0, 0
157.61, 5.8, 0
195.83, 6.0, 0
189.02, 5.9, 0
191.11, 5.8, 0
210.16, 5.9, 0
210.10, 5.9, 0
197.81, 6.0, 0
194.38, 6.0, 0
185.76, 5.9, 0
209.59, 5.8, 0
178.96, 6.0, 0
235.32, 5.9, 0
208.59, 5.9, 0
160.24, 6.1, 0
214.88, 6.1, 0
249.12, 5.7, 0
196.21, 6.0, 0
191.50, 5.8, 0
240.42, 5.9, 0
221.09, 5.8, 0
214.70, 6.1, 0
212.21, 6.0, 0
159.94, 6.0, 0
199.69, 6.1, 0
194.40, 5.8, 0
238.82, 5.7, 0
194.54, 5.9, 0
182.08, 5.8, 0
169.48, 6.0, 0
212.04, 6.0, 0
226.26, 5.8, 0
200.25, 5.8, 0
225.82, 6.0, 0
219.82, 5.9, 0
195.88, 5.9, 0
217.23, 6.0, 0
204.51, 5.9, 0
188.25, 5.8, 0
194.50, 6.0, 0
185.72, 6.0, 0
191.40, 5.9, 0
218.70, 5.9, 0
193.98, 5.8, 0
189.14, 5.8, 0
167.61, 5.8, 0
209.51, 5.9, 0
214.43, 5.9, 0
200.88, 6.0, 0
188.36, 5.9, 0
207.81, 6.0, 0
211.87, 5.9, 0
201.34, 5.9, 0
185.04, 5.8, 0
192.20, 6.0, 0
223.23, 6.0, 0
179.01, 5.9, 0
190.70, 5.9, 0
204.52, 6.0, 0
165.63, 5.9, 0
220.14, 5.9, 0
191.41, 5.8, 0
212.91, 6.0, 0
181.20, 5.9, 0
174.59, 6.0, 0
208.67, 5.9, 0
194.13, 6.0, 0
176.44, 5.8, 0
180.48, 5.8, 0
171.33, 5.9, 0
183.91, 5.9, 0
193.09, 5.9, 0
192.13, 6.1, 0
182.96, 6.0, 0
214.58, 5.8, 0
221.93, 5.8, 0
200.00, 6.0, 0
189.77, 5.9, 0
173.66, 5.8, 0
219.47, 5.8, 0
204.00, 5.9, 0
192.21, 5.9, 0
200.65, 5.9, 0
179.03, 6.0, 0
201.88, 6.0, 0
160.31, 6.0, 0
209.72, 5.9, 0
205.47, 5.9, 0
202.29, 6.0, 0
210.12, 5.7, 0
228.41, 5.9, 0
195.56, 5.8, 0
200.78, 5.9, 0
204.95, 5.7, 0
202.04, 5.9, 0
160.44, 5.8, 0
198.69, 6.0, 0
183.21, 5.9, 0
195.43, 6.0, 0
212.28, 6.0, 0
202.26, 5.9, 0
201.10, 5.7, 0
206.13, 5.8, 0
213.02, 5.8, 0
180.94, 5.9, 0
206.16, 5.9, 0
156.40, 5.8, 0
169.70, 5.8, 0
239.09, 5.8, 0
199.15, 5.9, 0
224.67, 5.9, 0
194.21, 5.8, 0
173.76, 6.1, 0
182.00, 6.0, 0
186.28, 5.8, 0
207.93, 6.0, 0
204.61, 6.0, 0
138.49, 5.8, 0
162.82, 6.0, 0
198.62, 5.9, 0
190.58, 6.1, 0
165.13, 5.8, 0
195.61, 6.0, 0
206.88, 6.1, 0
190.63, 5.7, 0
171.92, 6.1, 0
201.07, 6.2, 0
204.57, 5.9, 0
188.10, 5.9, 0
190.98, 5.8, 0
182.88, 5.9, 0
167.17, 5.6, 0
191.71, 5.9, 0
194.91, 6.1, 0
188.15, 5.9, 0
169.10, 5.8, 0
193.44, 5.8, 0
208.83, 5.8, 0
205.51, 5.9, 0
194.07, 5.8, 0
183.04, 5.9, 0
197.36, 5.8, 0
184.56, 6.1, 0
203.24, 6.1, 0
184.95, 6.1, 0
192.05, 6.0, 0
203.43, 6.1, 0
204.07, 5.9, 0
191.43, 5.8, 0
201.18, 5.7, 0
199.99, 5.7, 0
221.00, 5.9, 0
188.19, 5.7, 0
209.64, 6.0, 0
181.92, 5.9, 0
195.16, 5.9, 0
196.22, 5.9, 0
172.41, 6.0, 0
232.98, 6.0, 0
177.18, 5.9, 0
191.21, 5.9, 0
151.08, 5.7, 0
227.04, 5.9, 0
167.78, 5.8, 0
195.42, 5.9, 0
196.61, 5.8, 0
203.82, 5.9, 0
194.14, 5.8, 0
220.51, 6.0, 0
174.94, 5.9, 0
214.86, 5.8, 0
206.65, 5.8, 0
156.95, 6.0, 0
242.59, 5.9, 0
216.81, 5.9, 0
206.11, 5.7, 0
244.50, 6.0, 0
200.40, 5.9, 0
162.40, 5.8, 0
218.76, 5.9, 0
234.69, 5.9, 0
192.30, 6.0, 0
182.39, 5.9, 0
168.94, 5.8, 0
155.42, 5.9, 0
203.91, 5.7, 0
215.08, 5.9, 0
196.16, 5.8, 0
127.96, 6.0, 0
180.97, 5.9, 0
158.53, 5.9, 0
223.72, 5.9, 0
215.88, 5.8, 0
201.90, 5.7, 0
203.95, 5.8, 0
204.76, 6.1, 0
184.66, 6.0, 0
